BLOCO_TOPO_10M,DEPT_TOPO,VSH,PHIE,KX,KZ,FACIES,COESAO_PESSIMISTA,COESAO_CENTRAL,COESAO_OTIMISTA,ATRITO_PESSIMISTA,ATRITO_CENTRAL,ATRITO_OTIMISTA,MAIOR_LACUNA_NO_BLOCO_M,COBERTURA_REAL,FORMACAO,PC_ENTRADA_PA_PESSIMISTA,SWIRR_PESSIMISTA,SGR_RESIDUAL_PESSIMISTA,PC_ENTRADA_PA_CENTRAL,SWIRR_CENTRAL,SGR_RESIDUAL_CENTRAL,PC_ENTRADA_PA_OTIMISTA,SWIRR_OTIMISTA,SGR_RESIDUAL_OTIMISTA,TEMPERATURA_C,TEMPERATURA_C_PESSIMISTA,TEMPERATURA_C_OTIMISTA,KVKH_FORMACAO_CENTRAL
2210.0,2210.1,0.7361570960085011,0.015782611662807,0.0001,3.0000000000000005e-06,0,1000000.0,7047031.783906523,8000000.0,18.0,26.63861683415217,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.7818,59.1515,72.4121,0.1
2220.0,2220.0,0.6549612755483258,0.0163093788777367,0.2543116929523187,3.4655059298272542e-06,0,1268656.7164179103,7837803.437172857,8940298.507462686,19.34328358208955,27.3878452060476,28.94029850746269,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,65.96000000000001,59.3,72.62,0.1
2230.0,2230.05,0.7537902352240868,0.0145443446420927,0.0001,3.0000000000000005e-06,0,1000000.0,6462116.370215723,8000000.0,18.0,25.803023386022463,28.0,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,66.1409,59.45075,72.83105,0.1
2240.0,2240.1,0.2350390277175739,0.0145933475951011,0.8535995616772373,1.0420309191588318e-05,1,2424242.4242424243,12346676.413325544,12984848.484848484,25.12121212121212,32.07317409695857,32.984848484848484,0.1500000000000909,True,Coqueiro_Seco,5000.0,0.2,0.15,7500.0,0.25,0.2,10000.0,0.3,0.25,66.3218,59.6015,73.0421,0.1
2250.0,2250.0,0.0625060269137058,0.0120703329117485,0.8298295337700651,0.0958870553441424,1,3000000.0,14996578.759335956,15000000.0,28.0,34.9980042762793,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,66.5,59.75,73.25,0.35
2260.0,2260.05,0.2102118561153974,0.0110672200837816,0.4484026009787679,1.339835399298865e-05,1,2552238.805970149,13279762.12574178,13432835.820895525,25.761194029850746,33.250314646021515,33.43283582089552,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,66.68090000000001,59.90075,73.46105,0.35
2270.0,2270.1,0.7635353156735082,0.0102933408789999,0.075050619525215,3.4736642565327103e-06,0,1272727.2727272727,7812328.2932791,8954545.454545455,19.363636363636363,27.337565351371342,28.954545454545453,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,66.86179999999999,60.0515,73.6721,0.35
2280.0,2280.0,0.5409856027551485,0.0356448899272419,6.725840982900909,4.187497811270592e-06,0,1567164.1791044776,7850404.495911511,9985074.626865672,20.83582089552239,27.87861479977817,29.98507462686567,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.03999999999999,60.2,73.88,0.35
2290.0,2290.05,0.7593992255995002,0.0142308671147295,0.2797764781388243,3.1406230807493784e-06,0,1089552.2388059702,6671857.809966851,8313432.835820896,18.44776119402985,26.030913182366103,28.31343283582089,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.2209,60.35075,74.09105,0.35
2300.0,2300.1,0.6477991517475153,0.0229828622403755,1.601320507708054,3.5357114742486184e-06,0,1303030.303030303,7625625.977304004,9060606.06060606,19.51515151515152,27.06989583257155,29.060606060606062,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.4018,60.5015,74.3021,0.35
2310.0,2310.0,0.6696456229164275,0.0232541490512847,0.2911489109668856,3.045454498129051e-06,0,1029850.7462686568,6441661.771782232,8104477.611940298,18.149253731343283,25.783337246657727,28.104477611940297,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.58,60.65,74.50999999999999,0.35
2320.0,2320.05,0.2639342440005134,0.023105453423062,2.9942382268808463,1.339902775657496e-05,1,2552238.805970149,13030020.541788628,13432835.820895525,25.761194029850746,33.077589465693485,33.43283582089552,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.76089999999999,60.80075,74.72105,0.35
2330.0,2330.1,0.3456739021912716,0.0602551088752826,15.02228725738233,7.333294106390394e-06,1,2181818.1818181816,11099476.034347473,12136363.636363637,23.90909090909091,31.33568692501222,32.13636363636363,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,67.9418,60.9515,74.93209999999999,0.35
2340.0,2340.0,0.3456981149108624,0.0722273779968312,20.72139857163892,8.739113308139518e-06,1,2313432.835820896,10997464.287793852,12597014.925373135,24.56716417910448,31.35396229587529,32.59701492537314,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,68.12,61.1,75.14,0.35
2350.0,2350.05,0.2249539147015598,0.0648677334070775,16.89917679018368,5.024615905668905e-05,1,2880597.0149253733,13798032.544643318,14582089.552238803,27.402985074626866,34.106266576776974,34.582089552238806,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,68.3009,61.25075,75.35105,0.35
2360.0,2360.1,0.2053579291111643,0.0865336687072177,25.15728472036217,1.979949458380816e-05,1,2696969.696969697,12047468.212572249,13939393.93939394,26.484848484848484,32.69717184235578,33.93939393939394,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,68.48179999999999,61.4015,75.5621,0.35
2370.0,2370.0,0.145238382837173,0.1278516272845864,47.64984314315244,5.912499149025068,1,3000000.0,12056364.56435388,15000000.0,28.0,33.28287932920643,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,68.66,61.55,75.77000000000001,0.35
2380.0,2380.05,0.1436319955009769,0.1181641662791296,44.471887468907184,0.9976923267448174,1,3000000.0,12891121.153833495,15000000.0,28.0,33.76982067306954,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,68.8409,61.70075,75.98105000000001,0.35
2390.0,2390.1,0.2912861374684398,0.0980884070161965,31.040771293625998,1.523072544411828e-05,1,2606060.606060606,11319297.51632166,13621212.12121212,26.03030303030303,32.135685170103,33.621212121212125,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.0218,61.8515,76.1921,0.35
2400.0,2400.0,0.3513655356167198,0.0783551564550827,22.494038955462155,8.739116872576354e-06,1,2313432.835820896,10194987.963675192,12597014.925373135,24.56716417910448,30.68255397708755,32.59701492537314,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.2,62.0,76.4,0.35
2410.0,2410.05,0.5131150901686444,0.0686207816557705,15.522797247199309,5.024997241574936e-06,0,1805970.1492537316,8386863.422706954,10820895.52238806,22.029850746268657,28.21970963451515,30.82089552238806,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.3809,62.15075,76.61105,0.35
2420.0,2420.1,0.3523653566550647,0.0431480349075255,6.889795948657157,5.999958841896735e-06,0,2000000.0,10662638.098301228,11500000.0,23.0,30.6709949371814,31.5,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.5618,62.3015,76.8221,0.35
2430.0,2430.0,0.0859189525537824,0.1481466941569349,60.126984756666594,7.581524492922697,1,3000000.0,11782149.029400565,15000000.0,28.0,33.12292026715033,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.74000000000001,62.45,77.03,0.35
2440.0,2440.05,0.1219788090558598,0.1451156230509252,58.11704878275,7.974704087803462,1,3000000.0,11140298.931149049,15000000.0,28.0,32.74850770983695,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,69.9209,62.60075,77.24105,0.35
2450.0,2450.1,0.3889578423793152,0.0783498969963075,23.93288793486216,6.18749570090493e-06,1,2030303.0303030305,9479376.65909147,11606060.606060604,23.151515151515152,29.62818540646946,31.60606060606061,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,70.1018,62.7515,77.4521,0.35
2460.0,2460.0,0.2813109807893035,0.0808189959233438,23.738699257670408,1.3399944597991858e-05,1,2552238.805970149,11900976.540644228,13432835.820895525,25.761194029850746,32.392361100050415,33.43283582089552,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,70.28,62.9,77.66,0.35
2470.0,2470.05,0.3126794558709637,0.1191190351462013,41.16574113101191,1.0578937329545372e-05,1,2432835.8208955224,9823020.862376438,13014925.373134328,25.16417910447761,30.53149708093349,33.014925373134325,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,70.46090000000001,63.05075,77.87105,0.35
2480.0,2480.1,0.8823017707613714,0.0152431275249493,0.0001,3e-06,0,1000000.0,5283591.509002515,8000000.0,18.0,24.119416441432165,28.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,70.64179999999999,63.2015,78.0821,0.35
3240.0,3240.3,0.1334433317974394,0.2126667453927138,119.74547902955658,2.166664275025953e-05,1,2723076.923076923,10182532.002198614,14030769.23076923,26.615384615384617,31.548893974564773,34.03076923076923,760.2000000000003,False,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,84.3254,74.6045,94.0463,0.35
3250.0,3250.05,0.1875953000869414,0.2235121505238642,72.60368279560751,9.571423642575717e-06,1,2373134.3283582088,9306837.77731599,12805970.149253732,24.86567164179105,30.29994266814592,32.80597014925373,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,84.5009,74.75075,94.25105,0.35
3260.0,3260.1,0.4758067473344894,0.1399738592943278,25.4664622111044,4.499999288528634e-06,0,1666666.6666666667,7464674.318942643,10333333.333333334,21.33333333333333,27.51380124468743,30.33333333333333,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,84.6818,74.9015,94.46209999999999,0.35
3270.0,3270.0,0.1681776812059413,0.2335762529925259,132.02024901703632,1.3399993903898714e-05,1,2552238.805970149,8126300.549008665,13432835.820895525,25.761194029850746,29.77621755392112,33.43283582089552,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,84.86,75.05,94.67,0.35
3280.0,3280.05,0.5250509162020321,0.2087465851829737,20.712451906855208,3.4067795986243366e-06,0,1238805.9701492535,6063014.8829989685,8835820.895522388,19.19402985074627,25.42838065097136,28.83582089552239,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.0409,75.20075,94.88105,0.35
3290.0,3290.1,0.50065867709151,0.102814551018976,29.626714504334657,4.304347406197316e-06,0,1606060.606060606,8320480.291206196,10121212.12121212,21.03030303030303,28.444172560421777,30.12121212121212,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.2218,75.3515,95.09209999999999,0.35
3300.0,3300.0,0.3343885959215858,0.1877231374753173,41.67455724696416,4.9024383454205344e-06,0,1776119.4029850746,8092781.718849829,10716417.91044776,21.88059701492537,28.28130357806669,30.71641791044776,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.4,75.5,95.3,0.35
3310.0,3310.05,0.2811501817739592,0.2676177026855949,144.0166192918573,8.739128075313586e-06,1,2313432.835820896,5436894.299795197,12597014.925373135,24.56716417910448,27.057718198362853,32.59701492537314,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.5809,75.65075,95.51105,0.35
3320.0,3320.1,0.1587614982736964,0.1624651504870131,54.83247911615816,1.7999968398134884e-05,1,2666666.6666666665,10665464.910874669,13833333.333333334,26.33333333333333,31.50341325351776,33.833333333333336,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.7618,75.8015,95.7221,0.35
3330.0,3330.0,0.1725736459034708,0.1810504061995814,91.45947256168844,1.827270072460981e-05,1,2671641.7910447763,11120163.538034204,13850746.268656716,26.35820895522388,31.741456485418723,33.850746268656714,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,85.94,75.95,95.93,0.35
3340.0,3340.05,0.0863276448259577,0.2020217714657059,104.58308775900136,13.991433029339618,1,3000000.0,10700511.320976576,15000000.0,28.0,32.49196493723633,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,86.1209,76.10075,96.14105,0.35
3350.0,3350.1,0.1646547748253214,0.159281778968555,68.59130681249951,9.438552111413122,1,3000000.0,11303616.971905155,15000000.0,28.0,32.84377656694468,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,86.30179999999999,76.2515,96.3521,0.35
3360.0,3360.0,0.0443001110924456,0.1759556205269296,80.31789414524775,11.85683382098061,1,3000000.0,11693807.426002126,15000000.0,28.0,33.07138766516791,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,86.47999999999999,76.4,96.56,0.35
3370.0,3370.05,0.1567314113383272,0.1942804443311395,98.00448372666608,5.0249819051575775e-05,1,2880597.0149253733,10805157.886838589,14582089.552238803,27.402985074626866,32.19665767711031,34.582089552238806,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,86.6609,76.55075,96.77105,0.35
3380.0,3380.1,0.1231184950678082,0.1492297212580141,60.73919391745687,3.959983904393319e-05,1,2848484.8484848486,12086254.771845004,14469696.969696969,27.24242424242424,32.92303770971877,34.46969696969697,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,86.84179999999999,76.70150000000001,96.98209999999999,0.35
3390.0,3390.0,0.1570670180178797,0.1239741584313122,43.90788202577568,2.8714151345005277e-05,1,2791044.776119403,13109469.618656592,14268656.71641791,26.95522388059701,33.56529942373744,34.26865671641791,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.02000000000001,76.85,97.19,0.35
3400.0,3400.05,0.1353420829674685,0.1254401450426246,45.41802718952445,6.041842845621805,1,3000000.0,13263736.108870571,15000000.0,28.0,33.987179396841164,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.2009,77.00075,97.40105,0.35
3410.0,3410.1,0.2113490638685062,0.1412406000011416,67.19675516071348,1.7999861884014403e-05,1,2666666.6666666665,12852099.346579785,13833333.333333334,26.33333333333333,33.09329629532616,33.833333333333336,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.3818,77.1515,97.6121,0.35
3420.0,3420.0,0.0369879085886793,0.1812492183402457,93.40683103963316,9.846220975944163,1,3000000.0,13133827.552265435,15000000.0,28.0,33.911399405488176,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.56,77.3,97.82,0.35
3430.0,3430.05,0.4233986501162626,0.1100976532755487,39.293874371469215,5.911763078641904e-06,0,1985074.626865672,9145434.831202447,11447761.19402985,22.92537313432836,29.235203954179504,31.44776119402985,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.74090000000001,77.45075,98.03105000000001,0.35
3440.0,3440.1,0.2821261360021382,0.2700379622157994,163.599738838549,8.249998401737891e-06,1,2272727.272727273,9220959.303718977,12454545.454545457,24.363636363636363,29.787680445284494,32.45454545454545,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,87.92179999999999,77.6015,98.2421,0.35
3450.0,3450.0,0.4465886783495651,0.0857772746134822,23.351551115786496,4.78571325577177e-06,0,1746268.656716418,8077309.8010567585,10611940.298507463,21.73134328358209,27.841741714033525,30.611940298507463,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,88.1,77.75,98.45,0.35
3460.0,3460.05,0.098631429105269,0.1392235837979457,56.5312001638028,1.3807311672316964,1,3000000.0,12305061.5083269,15000000.0,28.0,33.427952546524025,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,88.2809,77.90075,98.66105,0.35
3470.0,3470.1,0.513613548366009,0.1065912695201543,23.27148624465623,4.949997984141545e-06,0,1787878.7878787878,8976593.10686042,10757575.757575758,21.939393939393938,29.096792733199397,30.75757575757576,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,88.4618,78.0515,98.87209999999999,0.35
3480.0,3480.0,0.0894275580428417,0.1384277402816464,57.5674875660855,4.019978242269295e-05,1,2850746.268656716,12770613.727693794,14477611.940298509,27.253731343283583,33.42479138552236,34.47761194029851,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,88.64,78.2,99.08,0.35
3490.0,3490.05,0.3407163492479514,0.1596084458635121,61.56787555461484,6.931031472747903e-06,1,2134328.3582089557,10182517.175439367,11970149.253731344,23.671641791044777,30.397397421522253,31.970149253731343,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,88.8209,78.35075,99.29105,0.35
3500.0,3500.1,0.1686649436262706,0.1018865937460968,29.61586647561254,3.2999724178333044e-05,1,2818181.8181818184,12984054.48867571,14363636.363636363,27.09090909090909,33.332386622455225,34.36363636363637,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.0018,78.5015,99.50209999999998,0.35
3510.0,3510.0,0.2852197550113889,0.1135766025094255,29.72752700605718,9.571415784239156e-06,1,2373134.3283582088,11662049.64234711,12805970.149253732,24.86567164179105,32.02532765844365,32.80597014925373,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.18,78.65,99.71,0.35
3520.0,3520.05,0.3139015165003456,0.1327086000631484,48.49304107524978,8.374989781908647e-06,1,2283582.0895522386,11275056.323863557,12492537.313432837,24.417910447761194,31.312385504569253,32.492537313432834,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.3609,78.80075,99.92105000000001,0.35
3530.0,3530.1,0.010372667459344,0.16207244944076,69.84859094546468,10.109274916696716,1,3000000.0,12678191.918953076,15000000.0,28.0,33.645611952722625,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.5418,78.95150000000001,100.1321,0.35
3540.0,3540.0,0.0052939257517829,0.1723567791845222,77.497852805725,11.433109848937974,1,3000000.0,12301393.70763146,15000000.0,28.0,33.42581299611835,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.72,79.1,100.34,0.35
3550.0,3550.05,0.0733640380321976,0.1561578708751291,67.56008030362499,7.732539307375094,1,3000000.0,12246144.076984288,15000000.0,28.0,33.393584044907506,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,89.90090000000001,79.25075,100.55105,0.35
3560.0,3560.1,0.0321013550144417,0.1372143239843306,53.04021582785059,7.094383858985543,1,3000000.0,12960164.052288158,15000000.0,28.0,33.810095697168094,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.0818,79.4015,100.76209999999999,0.35
3570.0,3570.0,0.0216769027845845,0.1661558651515546,72.67085530050056,10.760186542514791,1,3000000.0,12498420.936679676,15000000.0,28.0,33.54074554639648,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.26,79.55,100.97,0.35
3580.0,3580.05,0.0483434298698611,0.1484991552604565,60.72556763589476,8.290167431212643,1,3000000.0,12619106.15628717,15000000.0,28.0,33.61114525783418,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.4409,79.70075,101.18105,0.35
3590.0,3590.1,0.0187737012628947,0.1584440776901621,67.08061900325532,9.796589264804286,1,3000000.0,12775995.172667004,15000000.0,28.0,33.702663850722416,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.6218,79.8515,101.39209999999999,0.35
3600.0,3600.0,0.0835337273176781,0.1352720835440068,52.59954519665001,6.10406434452374,1,3000000.0,13005913.70884878,15000000.0,28.0,33.836782996828454,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.8,80.0,101.6,0.35
3610.0,3610.05,0.5166810048651632,0.069090076492636,18.57663745911762,5.432426360841954e-06,0,1895522.3880597013,9753332.262765065,11134328.358208954,22.47761194029851,29.81283923215127,31.134328358208958,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,90.9809,80.15075,101.81105000000001,0.35
3620.0,3620.1,0.2794852295298096,0.0897452659002601,26.6644528190148,1.1647029145097757e-05,1,2484848.484848485,11698268.57486668,13196969.696969695,25.424242424242426,32.22893970238148,33.196969696969695,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,91.1618,80.3015,102.0221,0.35
3630.0,3630.0,0.5841119369447723,0.0694658199317035,6.988224409909276,4.01999890132808e-06,0,1507462.6865671645,8612413.558079986,9776119.402985075,20.53731343283582,28.459392913717423,29.776119402985078,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,91.34,80.45,102.23,0.35
3640.0,3640.05,0.2335187293341139,0.1169699755419828,31.2044789344404,1.33999649715448e-05,1,2552238.805970149,12043871.039450388,13432835.820895525,25.761194029850746,32.28185600039852,33.43283582089552,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,91.5209,80.60075,102.44105,0.35
3650.0,3650.1,0.1579884350245552,0.1165199457628297,43.37117904904655,2.8285492067813505e-05,1,2787878.787878788,12679381.266094528,14257575.757575758,26.939393939393938,33.33018792843882,34.25757575757576,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,91.7018,80.7515,102.65209999999999,0.35
3660.0,3660.0,0.2250247848271485,0.1020596249943809,32.859335335705865,1.4357106009968588e-05,1,2582089.552238806,12120912.68303726,13537313.43283582,25.91044776119403,32.58991626614276,33.53731343283582,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,91.88,80.9,102.86,0.35
3670.0,3670.05,0.0452892518086745,0.1291260258287701,53.28565995054474,5.172782310455948,1,3000000.0,13916555.131937891,15000000.0,28.0,34.36799049363044,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.0609,81.05075,103.07105,0.35
3680.0,3680.1,0.1111739711452042,0.1387342131331536,46.58219986385832,3.959975052906736e-05,1,2848484.8484848486,13256152.15615267,14469696.969696969,27.24242424242424,33.676029710036126,34.46969696969697,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.2418,81.20150000000001,103.28209999999999,0.35
3690.0,3690.0,0.1069986687534873,0.1185240587551167,41.82024357973192,4.857235373051329,1,3000000.0,13410290.910161711,15000000.0,28.0,34.07266969759433,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.42,81.35,103.49,0.35
3700.0,3700.05,0.0975523346797835,0.1229888974606425,45.18800189824507,5.019821467374348,1,3000000.0,13326809.857367516,15000000.0,28.0,34.02397241679772,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.60090000000001,81.50075,103.70105000000001,0.35
3710.0,3710.1,0.2480316714373089,0.0863782209041831,25.93780997142263,2.4749801370836663e-05,1,2757575.757575758,13109203.798999976,14151515.151515152,26.78787878787879,33.530404448477654,34.15151515151515,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.7818,81.6515,103.9121,0.35
3720.0,3720.0,0.2355278444245151,0.082780345624037,23.419479161666395,5.024916649087077e-05,1,2880597.0149253733,13594412.632915936,14582089.552238803,27.402985074626866,33.99335786728015,34.582089552238806,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,92.96,81.8,104.12,0.35
3730.0,3730.05,0.201517255740252,0.0977653812194987,30.70459311335844,3.292923836543223,1,3000000.0,13775529.273672637,15000000.0,28.0,34.28572540964237,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,93.1409,81.95075,104.33105,0.35
3740.0,3740.1,0.2206101764191565,0.083675512245161,22.139815500593645,4.949928735288696e-05,1,2878787.878787879,14180308.109911164,14575757.575757576,27.393939393939394,34.345078720680505,34.57575757575758,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,93.3218,82.1015,104.54209999999999,0.35
3750.0,3750.0,0.0889353651316624,0.0928035987689896,26.58097211526629,3.823650586723545,1,3000000.0,14364001.996390244,15000000.0,28.0,34.629001164560975,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,93.5,82.25,104.75,0.35
3760.0,3760.05,0.0610966567762185,0.1116647582357044,36.97025985175429,5.006068594699621,1,3000000.0,13940215.98261049,15000000.0,28.0,34.381792656522784,35.0,0.1500000000000909,True,Penedo,20000.0,0.3,0.25,35000.0,0.35,0.3,50000.0,0.4,0.35,93.68090000000001,82.40075,104.96105,0.35
